token_id,name,role_type,personality,skill,story
681,Marigold Crystalvale,诗人,热情如火，燃烧一切，兼具浪漫的特质,词句编织,以诗为剑，以词为盾。她的诗句拥有超越文字本身的力量，能够触动最坚硬的心。
682,Juliet Dame,战士,热情如火，燃烧一切，兼具热血的特质,冲锋之力,以战斗为生，以胜利为荣。她是镜界最强的战士之一，从未尝过失败的滋味。
683,Iris Winterborne,神,冲动热血，易于激动，兼具威严的特质,虚实转化,作为高位存在，她的力量与镜界本源相连。每当镜界出现裂痕，她便以分离之力修补，维持着世界的平衡。
684,Daisy Vermillion,守墓者,敏感细腻，感受敏锐，兼具肃穆的特质,死亡凝视,在镜界的边缘，在遗忘的角落，她默默守望着那些不再醒来的人。
685,Elysium Shadowmere,文员,热情开朗，光芒四射，兼具务实的特质,事务协调,在堆积如山的文件之间，她找到了自己的价值。秩序是她永恒的追求。
686,Nyx Moonwhisper,旅行者,热情开朗，光芒四射，兼具好奇的特质,方位直觉,她穿越镜界的每一个位面，以影像的方式记录着所见所闻。体验人生是她永恒的追求。
687,Fauna Order of the,守望者,优雅从容，气质高贵，兼具沉默的特质,危险感知,在最高的塔楼上，她日夜注视着地平线。即使风暴将至，她也不会退缩。
688,Adelaide Voidtouched,工匠,狡黠聪慧，智计百出，兼具耐心的特质,造物之力,她的工作室藏着镜界最珍贵的秘密，每一件作品都讲述着一段独特的故事。
689,Artemisia Ashford,文员,热情如火，燃烧一切，兼具细心的特质,记录之笔,她是镜界最不可或缺的存在之一，虽然不起眼，却维系着整个世界的运转。
690,Cassandra Twilight,守护者,敏感细腻，感受敏锐，兼具勇敢的特质,牺牲庇护,作为森林的守护者，她的存在本身就是一道不可逾越的屏障。她的职责是保护那些脆弱的灵魂。
691,Morwenna The Keeper,诗人,豁达乐观，笑看风云，兼具敏感的特质,词句编织,以诗为剑，以词为盾。她的诗句拥有超越文字本身的力量，能够触动最坚硬的心。
692,Seraphelle Bloodthorn,学者,内敛含蓄，蓄势待发，兼具内敛的特质,知识殿堂,她是镜界最博学的灵魂之一，艺术领域的权威。虽然性格外向，却乐于分享自己的发现。
693,Vampira The Witch,神秘者,犹豫不决，优柔寡断，兼具疏离的特质,镜中漫步,她是镜界的探索者，穿越一个又一个未知的领域。没有人知道她的过去，也没人能预测她的未来。
694,Scarlet Silvermist,收藏家,坚韧不拔，百折不挠，兼具博学的特质,收藏管理,在她的宝库中，藏着无数人终其一生都见不到的珍宝。而她，只在等待懂它的人。
695,Psyche Starweaver,神秘者,忠诚可靠，值得信赖，兼具深沉的特质,符文刻写,她是镜界的探索者，穿越一个又一个未知的领域。没有人知道她的过去，也没人能预测她的未来。
696,Vervain Silverserpent,守护者,孤独清高，遗世独立，兼具果敢的特质,净化之光,她是被镜界意志选中的守护者，誓死捍卫这片世界的安宁。手持反射之盾，将一切入侵者化为虚无。
697,Esmeralda Dawnlight,战士,冲动热血，易于激动，兼具热血的特质,防御姿态,以战斗为生，以胜利为荣。她是镜界最强的战士之一，从未尝过失败的滋味。
698,Ivy Obscura,歌者,热情开朗，光芒四射，兼具热情的特质,音波攻击,天籁之音，绕梁三日。她用歌声抚慰受伤的灵魂，用旋律点亮黑暗的角落。
699,Fern The Knight,工匠,成熟稳重，处事周全，兼具务实的特质,造物之力,她的工作室藏着镜界最珍贵的秘密，每一件作品都讲述着一段独特的故事。
700,Vervain Silverserpent,梦者,热情开朗，光芒四射，兼具超脱的特质,梦境遨游,梦境是她最熟悉的领域，在那里她拥有绝对的主宰权。醒来的人们往往不记得她的存在。
701,Countess Crystalvale,占卜师,天真烂漫，纯真无邪，兼具神秘的特质,未来预见,她能窥见命运的丝线，预知未来的轮廓。茶叶是她解读命运的方式。
702,Seraphina Sentinel,歌者,冷峻如霜，洞察本质，兼具灵动的特质,鼓舞之力,天籁之音，绕梁三日。她用歌声抚慰受伤的灵魂，用旋律点亮黑暗的角落。
703,Arilyn Order of the,园丁,聪慧机敏，反应敏捷，兼具朴实的特质,花园构筑,她在镜界培育着一座属于自己的花园。时之园是她精心照料的领域。
704,Lavender of Twilight,园丁,慈悲为怀，怜爱众生，兼具温和的特质,绿意盎然,每一株植物都与她有着特殊的联系，她能听到它们的低语，感受到它们的情感。
705,Henrietta Keeper,猎人,冷峻如霜，洞察本质，兼具隐忍的特质,陷阱设置,她是黑暗中的死神，专门收割那些不应存在于镜界的事物。
706,Clementine Conclave of,梦者,狡黠聪慧，智计百出，兼具敏感的特质,沉睡之力,梦境是她最熟悉的领域，在那里她拥有绝对的主宰权。醒来的人们往往不记得她的存在。
707,Aetherea Stormcaller,学者,豁达乐观，笑看风云，兼具求知的特质,解析之眼,她是镜界最博学的灵魂之一，历史领域的权威。虽然性格外向，却乐于分享自己的发现。
708,Morgan le Fay Skysinger,工匠,冲动热血，易于激动，兼具耐心的特质,完美工艺,她制作的每件物品都蕴含着特殊的魔力。{craft}是她最擅长的技艺，作品遍布整个镜界。
709,Adelaide Viscountess,收藏家,狡黠聪慧，智计百出，兼具执着的特质,宝库构建,在她的宝库中，藏着无数人终其一生都见不到的珍宝。而她，只在等待懂它的人。
710,Juniper Silverserpent,战士,成熟稳重，处事周全，兼具果敢的特质,镜斩,她是镜界的战斗专家，暗矛是她最信赖的伙伴。每一次挥剑都是对敌人的致命威胁。
711,Morticia Obscura,占卜师,内敛含蓄，蓄势待发，兼具深沉的特质,命运窥探,没有人能在她面前隐藏秘密，因为她看到的不是现在，而是因果的锁链。
712,Persephone Covenant of,园丁,内敛含蓄，蓄势待发，兼具细腻的特质,绿意盎然,每一株植物都与她有着特殊的联系，她能听到它们的低语，感受到它们的情感。
713,Daisy Dreamweaver,战士,天真烂漫，纯真无邪，兼具果敢的特质,战意沸腾,以战斗为生，以胜利为荣。她是镜界最强的战士之一，从未尝过失败的滋味。
714,Isolde Warden,歌者,优雅从容，气质高贵，兼具热情的特质,旋律治愈,天籁之音，绕梁三日。她用歌声抚慰受伤的灵魂，用旋律点亮黑暗的角落。
715,Aria Priestess,园丁,犹豫不决，优柔寡断，兼具朴实的特质,花语交流,每一株植物都与她有着特殊的联系，她能听到它们的低语，感受到它们的情感。
716,Calista Starweaver,神,沉静如水，波澜不惊，兼具威严的特质,虚实转化,远古的神灵，在镜界形成之初便已存在。她见证了无数灵魂的诞生与消亡，以慈爱的心态俯瞰这片世界。
717,Ophelia Phantom,学者,孤独清高，遗世独立，兼具求知的特质,文献解读,她穷尽一生追寻镜界的真理，图书馆是她最常停留的地方。记忆之海是她研究的核心课题。
718,Henrietta Ethereal,歌者,神秘莫测，深不可测，兼具热情的特质,情绪共鸣,每首歌曲都是一段旅程，每个音符都是一缕情感。她的声音是镜界最美的礼物。
719,Duchess Crystalvale,占卜师,狡黠聪慧，智计百出，兼具神秘的特质,命运窥探,作为占卜师，她知道太多不该知道的事。有时，她希望自己从未拥有这份能力。
720,Ondine Maidens,工匠,神秘莫测，深不可测，兼具耐心的特质,构造之力,作为工匠，她相信万物皆可重塑。即使是破碎的灵魂，在她手中也能获得新生。
721,Ondine Eclipse,神秘者,叛逆不羁，自由洒脱，兼具深沉的特质,梦境编织,行走于现实与虚幻的边界，她掌握着常人无法理解的秘术。镜中漫步是她的招牌，神秘而强大。
722,Morwenna The Hunter,守墓者,坚韧不拔，百折不挠，兼具宁静的特质,记忆守护,在镜界的边缘，在遗忘的角落，她默默守望着那些不再醒来的人。
723,Raven Maidens,工匠,忠诚可靠，值得信赖，兼具专注的特质,物品强化,她的工作室藏着镜界最珍贵的秘密，每一件作品都讲述着一段独特的故事。
724,Persephone Crystalvale,神秘者,忠诚可靠，值得信赖，兼具深沉的特质,符文刻写,行走于现实与虚幻的边界，她掌握着常人无法理解的秘术。镜中漫步是她的招牌，神秘而强大。
725,Aurora Ashford,工匠,优雅从容，气质高贵，兼具务实的特质,造物之力,作为工匠，她相信万物皆可重塑。即使是破碎的灵魂，在她手中也能获得新生。
726,Clementine Mystara,学者,冷峻如霜，洞察本质，兼具理性的特质,学问传授,作为知识的守护者，她将所见所闻记录在古老的典籍中。镜界的每一寸土地，都留有她的足迹与思考。
727,Wolfsbane Whitewyrm,守护者,坚韧不拔，百折不挠，兼具果敢的特质,守护之壁,她曾是普通的灵魂，但镜界的危机唤醒了她内心的力量。如今，她以守护者之名，守护着每一片土地。
728,Starweaver of the Void,战士,热情如火，燃烧一切，兼具热血的特质,战意沸腾,她是镜界的战斗专家，光剑是她最信赖的伙伴。每一次挥剑都是对敌人的致命威胁。
729,Cassandra of the Deep,编织者,温柔如月，照亮黑暗，兼具耐心的特质,未来编织,她编织着镜界最神秘的丝线，每一根线都连接着命运的一个节点。命运之线是她的天赋。
730,Pandora Keeper,学者,沉静如水，波澜不惊，兼具内敛的特质,解析之眼,她是镜界最博学的灵魂之一，神秘学领域的权威。虽然性格随和，却乐于分享自己的发现。
731,Elara Goldleaf,守墓者,忠诚可靠，值得信赖，兼具沉稳的特质,永眠之门,死亡对她而言不是终结，而是另一种开始。她为每一个离去的灵魂指引方向。
732,Lilith Starweaver,诗人,冲动热血，易于激动，兼具理想的特质,意境共鸣,在镜界的寂静角落，她低声吟唱着自己的诗篇。那些词语如同星尘，洒落在这片世界。
733,Tansy Silverserpent,神秘者,冲动热血，易于激动，兼具神秘的特质,记忆窥探,她是镜界的探索者，穿越一个又一个未知的领域。没有人知道她的过去，也没人能预测她的未来。
734,Calliope Seawarden,神秘者,沉静如水，波澜不惊，兼具疏离的特质,虚数空间,她是镜界的探索者，穿越一个又一个未知的领域。没有人知道她的过去，也没人能预测她的未来。
735,Elder Ravencroft,梦者,内敛含蓄，蓄势待发，兼具梦幻的特质,沉睡之力,她的睡眠比常人更长，因为对她而言，梦境才是真正的现实。
736,Elisabeth Dame,神,热情如火，燃烧一切，兼具威严的特质,虚实转化,远古的神灵，在镜界形成之初便已存在。她见证了无数灵魂的诞生与消亡，以喜悦的心态俯瞰这片世界。
737,Aelindra Ashford,学者,豁达乐观，笑看风云，兼具理性的特质,文献解读,她穷尽一生追寻镜界的真理，图书馆是她最常停留的地方。记忆之海是她研究的核心课题。
738,Calista Countess,园丁,执着坚定，矢志不渝，兼具朴实的特质,自然之力,她在镜界培育着一座属于自己的花园。心之园是她精心照料的领域。
739,Tempest Seawarden,旅行者,执着坚定，矢志不渝，兼具随性的特质,路径记忆,没有灵魂比她走过更多的镜界角落。脚步不停，风景不止，这是她唯一的信条。
740,Dawnwhisper Leafsinger,旅行者,狡黠聪慧，智计百出，兼具随性的特质,方位直觉,作为流浪者，她不属于任何地方，却也属于任何地方。每一次相遇都是命运的安排，每一次分别都是新的开始。
741,Genevieve Ravencroft,学者,优雅从容，气质高贵，兼具理性的特质,文献解读,她是镜界最博学的灵魂之一，神秘学领域的权威。虽然性格内向，却乐于分享自己的发现。
